7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.853981633974482790e-01,-3.358757210636101418e-03,-3.358757210636100984e-03,1.758827024183763198e-03,-7.984448301684797800e-01,-3.625451702519908587e-03,4.580122711990077845e-03,1.553695662392738264e+00,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,0.000000000000000000e+00
7.853981633974482790e-01,-6.717514421272202836e-03,-6.717514421272201969e-03,3.136902477793171787e-03,-8.092055273271038240e-01,-1.083993603334288541e-02,1.057231176126994382e-02,1.536978605377930851e+00,-2.000000000000000111e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,0.000000000000000000e+00
7.853981633974482790e-01,-1.007627163190830469e-02,-1.007627163190830295e-02,4.153144415672460968e-03,-8.161860802611895505e-01,-2.486236504519991064e-02,1.970450193972476602e-02,1.520624684951051186e+00,-3.000000000000000444e-01,-3.000000000000000444e-01,-3.000000000000000444e-01,-3.000000000000000444e-01,0.000000000000000000e+00
7.853981633974482790e-01,-1.343502884254440567e-02,-1.343502884254440394e-02,4.825250692873386815e-03,-8.166139499666549284e-01,-5.151714893843277465e-02,3.503141519060581910e-02,1.504614867149257407e+00,-4.000000000000000222e-01,-4.000000000000000222e-01,-4.000000000000000222e-01,-4.000000000000000222e-01,0.000000000000000000e+00
7.853981633974482790e-01,-1.679378605318050666e-02,-1.679378605318050666e-02,5.167753409781336224e-03,-8.056995877225276992e-01,-1.005171293075390604e-01,6.147753684366259741e-02,1.488933273031425308e+00,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,0.000000000000000000e+00
7.853981633974482790e-01,-2.015254326381660938e-02,-2.015254326381660938e-02,5.196327994756709881e-03,-7.769750187969646227e-01,-1.839812668389275707e-01,1.046978127174173351e-01,1.473561040111716736e+00,-5.999999999999999778e-01,-5.999999999999999778e-01,-5.999999999999999778e-01,-5.999999999999999778e-01,0.000000000000000000e+00
7.848681943053629206e-01,-2.322363690056515259e-02,-2.351048676069443510e-02,4.920490135923835141e-03,-7.282052868002134582e-01,-2.839812668389275485e-01,1.639253699137624698e-01,1.458483814023971759e+00,-6.828178441723907754e-01,-6.999999999999999556e-01,-6.999999999999999556e-01,-6.999999999999999556e-01,0.000000000000000000e+00
7.841878051371131697e-01,-2.528058054890668788e-02,-2.684325414837397672e-02,4.584768593779238802e-03,-6.698312483848568588e-01,-3.839812668389275263e-01,2.267558241604839264e-01,1.443552083306879785e+00,-7.336637639697553004e-01,-7.999999999999999334e-01,-7.714637755838782418e-01,-7.985589227527314371e-01,0.000000000000000000e+00
7.829153372943943312e-01,-2.651372724291274630e-02,-2.967265992835227059e-02,4.343615173753317613e-03,-6.107939298068393308e-01,-4.839812668389275041e-01,2.847253693016854048e-01,1.428668817676770564e+00,-7.599088351947522746e-01,-8.946210089634395457e-01,-8.183362202592647794e-01,-8.725525582657814860e-01,0.000000000000000000e+00
