-2.560100,-1.048500,-1.811900,-0.447800,2.910700,-2.035100
2.263689,-2.985765,-1.742367,-1.297635,-0.547015,2.534054
0.652499,-2.291524,1.478896,2.287714,-0.626955,-0.186752
-1.190830,-1.668595,-2.459254,-1.616776,-1.097583,0.236274
-0.633200,0.171282,-2.694936,3.050889,-2.113117,2.407530
-1.745492,1.159618,-1.717334,0.647296,2.951929,-0.510688
-0.889969,0.135105,2.490586,-1.279898,2.246692,2.463835
0.264902,0.707385,-0.505498,-0.020570,0.801987,0.392864
-0.786397,-1.074585,1.275683,-0.265871,2.104092,-1.640775
0.256722,-1.843892,1.437944,-1.119525,2.089573,-1.368727
0.824609,-2.017005,2.508718,-2.528094,1.616215,-2.551266
0.265659,-1.837838,2.237139,-1.944534,1.858926,-1.887591
0.568291,-1.648286,2.167509,-2.172909,1.577957,-2.154009
0.524348,-1.631468,2.151600,-2.090561,1.575057,-2.095006
0.525573,-1.629368,2.150822,-2.092256,1.570797,-2.096370
