7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.617993877991494078e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.853981633974482790e-01,-3.358757210636101418e-03,-3.358757210636100984e-03,-5.536226790622009696e-03,-3.078307382640872447e-01,-3.090465132100346859e-03,3.430966080295160675e-02,7.795236342599575208e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,0.000000000000000000e+00
7.853981633974482790e-01,-6.717514421272202836e-03,-6.717514421272201969e-03,-1.114107477501452906e-02,-3.405056451129577222e-01,-1.944956874981703526e-02,6.868798504380377312e-02,7.737050144246184757e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,0.000000000000000000e+00
7.853981633974482790e-01,-1.007627163190830469e-02,-1.007627163190830295e-02,-1.679359919449759098e-02,-3.434031514829976595e-01,-8.784379080759804892e-02,1.254795063464666238e-01,7.679372131186029682e-01,-3.000000000000000444e-01,-3.000000000000000444e-01,-3.000000000000000444e-01,-3.000000000000000444e-01,0.000000000000000000e+00
7.853981633974482790e-01,-1.343502884254440567e-02,-1.343502884254440394e-02,-2.243669567087517441e-02,-2.757277298011275302e-01,-1.878437908075980545e-01,2.254795063464666294e-01,7.622165025359449730e-01,-4.000000000000000222e-01,-4.000000000000000222e-01,-4.000000000000000222e-01,-4.000000000000000222e-01,0.000000000000000000e+00
7.853981633974482790e-01,-1.671685755505757445e-02,-1.679378605318050666e-02,-2.800148926465851479e-02,-1.804130338911569820e-01,-2.878437908075980323e-01,3.254795063464666072e-01,7.565259551161888085e-01,-4.961829187628159499e-01,-5.000000000000000000e-01,-4.992363096423022562e-01,-5.000000000000000000e-01,0.000000000000000000e+00
7.851282037838966943e-01,-1.819252260837941546e-02,-1.858301934125459673e-02,-3.351874009848248431e-02,-9.348120258563157037e-02,-3.878437908075980101e-01,4.098124098025854867e-01,7.508536160866445819e-01,-5.379224876218549056e-01,-5.554647180673597529e-01,-5.453520659210185917e-01,-5.510885306476822620e-01,0.000000000000000000e+00
7.848014969645464856e-01,-1.886014876180552163e-02,-1.963548773054191177e-02,-3.903484553496669451e-02,-2.057253064694193612e-02,-4.878437908075979879e-01,4.699458260083879124e-01,7.452250878348685159e-01,-5.551380413326819641e-01,-5.894564271585595039e-01,-5.678637091244700397e-01,-5.797841502462579566e-01,0.000000000000000000e+00
7.844475930742220715e-01,-1.916693380689847223e-02,-2.036130389006290953e-02,-4.456352527180628548e-02,4.072269747579770199e-02,-5.878437908075979657e-01,5.127250186342693361e-01,7.396699044594278183e-01,-5.613867225673826455e-01,-6.139416354588058677e-01,-5.798493586865356431e-01,-5.985323902191391765e-01,0.000000000000000000e+00
7.840771984768508673e-01,-1.929708926493779730e-02,-2.093178506678724723e-02,-4.998964399425614991e-02,9.338486301792826849e-02,-6.877072938951496184e-01,5.432913574282386415e-01,7.341064989758758763e-01,-5.622403911861427739e-01,-6.339330602889690081e-01,-5.867073186732087997e-01,-6.125195236813899546e-01,0.000000000000000000e+00
7.837022617595446050e-01,-1.933636778101696652e-02,-2.141772450143589884e-02,-5.529019849442731033e-02,1.396852113945054041e-01,-7.721810580864296725e-01,5.649968450970375144e-01,7.285317116163072537e-01,-5.603490413494600642e-01,-6.514416031953956798e-01,-5.908938903591748337e-01,-6.239501450651682157e-01,0.000000000000000000e+00
7.833281868231852796e-01,-1.932701265957710232e-02,-2.185426246426004984e-02,-6.052180694947453810e-02,1.818058592732754164e-01,-8.463189607234118395e-01,5.807119859347807944e-01,7.229942289469183381e-01,-5.570140642251161234e-01,-6.674700401569398922e-01,-5.936228648347616765e-01,-6.339146304267813115e-01,0.000000000000000000e+00
