7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.617993877991494078e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.853981633974482790e-01,-3.358757210636101418e-03,-3.358757210636100984e-03,-2.214490280008291762e-02,-3.617993877991494411e-01,-1.236187397326574469e-02,1.000000000000000056e-01,7.619000468474852461e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,0.000000000000000000e+00
7.853981633974482790e-01,-6.717514421272202836e-03,-6.717514421272201969e-03,-4.497811569255884268e-02,-4.203902415159100348e-01,-1.123618739732657468e-01,2.000000000000000111e-01,7.391804528200354163e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,0.000000000000000000e+00
7.853981633974482790e-01,-1.007627163190830469e-02,-1.007627163190830295e-02,-6.747907228829171100e-02,-3.203902415159100014e-01,-2.123618739732657523e-01,3.000000000000000444e-01,7.170726193588238262e-01,-3.000000000000000444e-01,-3.000000000000000444e-01,-3.000000000000000444e-01,-3.000000000000000444e-01,0.000000000000000000e+00
7.853981633974482790e-01,-1.343502884254440567e-02,-1.343502884254440394e-02,-8.917113404106508101e-02,-2.203902415159099959e-01,-3.123618739732657579e-01,4.000000000000000222e-01,6.955430463017183706e-01,-4.000000000000000222e-01,-4.000000000000000222e-01,-4.000000000000000222e-01,-4.000000000000000222e-01,0.000000000000000000e+00
7.853981633974482790e-01,-1.679378605318050666e-02,-1.679378605318050666e-02,-1.103582659509564495e-01,-1.203902415159099903e-01,-4.123618739732657357e-01,5.000000000000000000e-01,6.748169270145709664e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,0.000000000000000000e+00
7.848968218491425564e-01,-1.988041853026062053e-02,-2.015176960559791897e-02,-1.339203613436885376e-01,-2.039024151590998479e-02,-5.123618739732657135e-01,5.999999999999999778e-01,6.572580257299583950e-01,-5.837459792759841504e-01,-5.999999999999999778e-01,-5.999999999999999778e-01,-5.999999999999999778e-01,0.000000000000000000e+00
7.834828037062825379e-01,-2.104034103257325025e-02,-2.320365988965501086e-02,-1.538507536788263075e-01,7.960975848409002076e-02,-6.123618739732656913e-01,6.999999999999999556e-01,6.372641774986285146e-01,-6.043431127943742487e-01,-6.999999999999999556e-01,-6.482517845011083191e-01,-6.818106943510449103e-01,0.000000000000000000e+00
7.814411868486543788e-01,-2.120122158129972637e-02,-2.584092789709999810e-02,-1.726898627011452247e-01,1.796097584840900263e-01,-7.123618739732656691e-01,7.999999999999999334e-01,6.169291981616592535e-01,-5.923545891529032881e-01,-7.950807427232361446e-01,-6.693589446569787604e-01,-7.437957532769402524e-01,0.000000000000000000e+00
7.791481951897871738e-01,-2.078299654166375007e-02,-2.821764283957242311e-02,-1.908504582216380419e-01,2.796097584840900319e-01,-8.123618739732656469e-01,8.835932930376516614e-01,5.964863323036361242e-01,-5.609565392499095138e-01,-8.843633274394728794e-01,-6.751314963819384785e-01,-7.959077363652239390e-01,0.000000000000000000e+00
7.766853013538506101e-01,-2.003036031987865534e-02,-3.047565811426403842e-02,-2.084610596429888607e-01,3.796097584840900652e-01,-9.123618739732656246e-01,9.353490208198729228e-01,5.760586194244659008e-01,-5.180836284054280982e-01,-9.713839239349201238e-01,-6.721833908779017985e-01,-8.430035275202262257e-01,0.000000000000000000e+00
7.741499809496512619e-01,-1.911168066905662849e-02,-3.266040291591088690e-02,-2.255034276124443515e-01,4.796097584840900430e-01,-1.012361873973265602e+00,9.591536984978641378e-01,5.558279745303409403e-01,-4.695345864814902681e-01,-1.056703386142511025e+00,-6.647332270851948888e-01,-8.872241115965857627e-01,0.000000000000000000e+00
7.716188755318005299e-01,-1.813999848569103346e-02,-3.478815266908550502e-02,-2.419069717790308383e-01,5.796097584840900208e-01,-1.112361873973265691e+00,9.578964737340106561e-01,5.359397187656173012e-01,-4.192990391562547714e-01,-1.140201024909230032e+00,-6.555282307440654099e-01,-9.296911993791987516e-01,0.000000000000000000e+00
