0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000034,0.000018,-0.000571,0.000491,0.000013,0.000062
0.000049,0.000000,-0.001544,0.001300,0.000190,0.000136
0.000189,-0.000089,-0.002806,0.002308,0.000451,0.000241
0.000199,-0.000274,-0.004281,0.003443,0.000599,0.000344
0.000021,-0.000570,-0.005920,0.004652,0.000589,0.000466
-0.000190,-0.000986,-0.007688,0.005904,0.000596,0.000583
-0.000282,-0.001529,-0.009562,0.007173,0.000768,0.000711
-0.000315,-0.002203,-0.011528,0.008448,0.001027,0.000831
-0.000478,-0.003009,-0.013575,0.009719,0.001175,0.000958
-0.000827,-0.003950,-0.015696,0.010982,0.001168,0.001079
-0.001208,-0.005025,-0.017884,0.012230,0.001180,0.001206
-0.001469,-0.006236,-0.020135,0.013459,0.001360,0.001327
-0.001671,-0.007581,-0.022447,0.014669,0.001628,0.001451
-0.002001,-0.009060,-0.024818,0.015860,0.001787,0.001569
-0.002516,-0.010672,-0.027246,0.017031,0.001794,0.001691
-0.003062,-0.012417,-0.029729,0.018181,0.001822,0.001809
-0.003486,-0.014294,-0.032264,0.019307,0.002019,0.001928
-0.003850,-0.016301,-0.034851,0.020409,0.002306,0.002044
-0.004342,-0.018438,-0.037490,0.021490,0.002487,0.002161
-0.005018,-0.020704,-0.040178,0.022547,0.002519,0.002275
-0.005724,-0.023097,-0.042915,0.023580,0.002572,0.002390
-0.006308,-0.025617,-0.045699,0.024589,0.002797,0.002501
-0.006830,-0.028262,-0.048529,0.025573,0.003114,0.002614
-0.007479,-0.031032,-0.051404,0.026532,0.003326,0.002724
-0.008312,-0.033925,-0.054324,0.027465,0.003392,0.002835
-0.009174,-0.036941,-0.057286,0.028372,0.003482,0.002943
-0.009913,-0.040076,-0.060292,0.029254,0.003743,0.003050
-0.010588,-0.043330,-0.063339,0.030110,0.004098,0.003156
-0.011391,-0.046704,-0.066424,0.030936,0.004351,0.003264
-0.012377,-0.050196,-0.069548,0.031733,0.004460,0.003369
-0.013392,-0.053804,-0.072709,0.032503,0.004595,0.003472
-0.014282,-0.057525,-0.075910,0.033247,0.004902,0.003572
-0.015108,-0.061358,-0.079148,0.033964,0.005304,0.003674
-0.016061,-0.065305,-0.082418,0.034648,0.005606,0.003776
-0.017198,-0.069365,-0.085718,0.035297,0.005766,0.003877
-0.018363,-0.073535,-0.089052,0.035918,0.005954,0.003973
-0.019402,-0.077809,-0.092423,0.036514,0.006314,0.004067
-0.020376,-0.082189,-0.095825,0.037081,0.006770,0.004163
-0.021477,-0.086677,-0.099252,0.037611,0.007128,0.004262
-0.022762,-0.091273,-0.102701,0.038101,0.007348,0.004357
-0.024076,-0.095971,-0.106179,0.038562,0.007595,0.004447
-0.025262,-0.100766,-0.109690,0.038999,0.008016,0.004534
-0.026382,-0.105660,-0.113230,0.039407,0.008531,0.004624
-0.027630,-0.110656,-0.116785,0.039772,0.008952,0.004718
-0.029063,-0.115754,-0.120354,0.040093,0.009237,0.004808
-0.030525,-0.120946,-0.123947,0.040383,0.009551,0.004891
-0.031857,-0.126228,-0.127571,0.040653,0.010037,0.004970
-0.033123,-0.131600,-0.131219,0.040893,0.010618,0.005054
-0.034517,-0.137068,-0.134874,0.041085,0.011106,0.005143
-0.036098,-0.142634,-0.138532,0.041228,0.011462,0.005227
-0.037708,-0.148286,-0.142209,0.041339,0.011847,0.005302
-0.039187,-0.154018,-0.145917,0.041434,0.012402,0.005373
-0.040599,-0.159832,-0.149644,0.041500,0.013052,0.005451
-0.042140,-0.165737,-0.153368,0.041512,0.013612,0.005535
-0.043870,-0.171734,-0.157084,0.041469,0.014042,0.005613
-0.045628,-0.177809,-0.160815,0.041395,0.014502,0.005679
-0.047256,-0.183954,-0.164576,0.041311,0.015130,0.005741
-0.048814,-0.190173,-0.168352,0.041199,0.015852,0.005812
-0.050504,-0.196477,-0.172114,0.041027,0.016485,0.005890
-0.052385,-0.202867,-0.175857,0.040793,0.016992,0.005962
-0.054296,-0.209327,-0.179609,0.040530,0.017530,0.006019
-0.056073,-0.215846,-0.183394,0.040264,0.018232,0.006072
-0.057781,-0.222431,-0.187190,0.039972,0.019026,0.006136
-0.059622,-0.229094,-0.190959,0.039614,0.019735,0.006209
-0.061657,-0.235838,-0.194697,0.039188,0.020320,0.006273
-0.063722,-0.242643,-0.198440,0.038736,0.020936,0.006321
-0.065653,-0.249496,-0.202218,0.038288,0.021712,0.006364
-0.067513,-0.256406,-0.206004,0.037818,0.022579,0.006420
-0.069509,-0.263388,-0.209751,0.037276,0.023362,0.006487
-0.071702,-0.270444,-0.213452,0.036658,0.024027,0.006544
-0.073926,-0.277553,-0.217156,0.036018,0.024720,0.006582
-0.076014,-0.284698,-0.220897,0.035393,0.025570,0.006615
-0.078030,-0.291889,-0.224646,0.034749,0.026507,0.006663
-0.080184,-0.299148,-0.228341,0.034026,0.027363,0.006724
-0.082540,-0.306474,-0.231976,0.033222,0.028105,0.006774
-0.084928,-0.313843,-0.235611,0.032398,0.028875,0.006801
-0.087177,-0.321237,-0.239289,0.031602,0.029795,0.006823
-0.089354,-0.328666,-0.242972,0.030792,0.030799,0.006863
-0.091671,-0.336156,-0.246589,0.029896,0.031726,0.006918
-0.094194,-0.343708,-0.250131,0.028911,0.032542,0.006960
-0.096750,-0.351293,-0.253669,0.027912,0.033385,0.006977
-0.099165,-0.358889,-0.257257,0.026953,0.034373,0.006988
-0.101506,-0.366511,-0.260851,0.025987,0.035440,0.007021
-0.103991,-0.374187,-0.264363,0.024928,0.036434,0.007069
-0.106687,-0.381918,-0.267785,0.023773,0.037321,0.007103
-0.109416,-0.389673,-0.271202,0.022610,0.038233,0.007109
-0.112002,-0.397425,-0.274677,0.021501,0.039283,0.007109
-0.114512,-0.405192,-0.278159,0.020391,0.040409,0.007134
-0.117169,-0.413006,-0.281545,0.019182,0.041463,0.007175
-0.120041,-0.420870,-0.284824,0.017868,0.042416,0.007201
-0.122948,-0.428746,-0.288096,0.016554,0.043393,0.007196
-0.125707,-0.436607,-0.291438,0.015309,0.044499,0.007186
-0.128389,-0.444470,-0.294788,0.014071,0.045677,0.007203
-0.131221,-0.452375,-0.298027,0.012726,0.046786,0.007238
-0.134274,-0.460323,-0.301142,0.011270,0.047799,0.007256
-0.137362,-0.468272,-0.304251,0.009819,0.048834,0.007240
-0.140297,-0.476192,-0.307441,0.008455,0.049991,0.007220
-0.143152,-0.484103,-0.310643,0.007105,0.051213,0.007228
-0.146161,-0.492049,-0.313718,0.005642,0.052371,0.007257
-0.149396,-0.500031,-0.316653,0.004059,0.053438,0.007267
-0.152666,-0.508004,-0.319583,0.002489,0.054525,0.007241
-0.155777,-0.515933,-0.322606,0.001023,0.055724,0.007210
-0.158805,-0.523842,-0.325646,-0.000420,0.056984,0.007211
-0.161990,-0.531779,-0.328544,-0.001984,0.058182,0.007233
-0.165405,-0.539747,-0.331285,-0.003676,0.059296,0.007235
-0.168855,-0.547694,-0.334022,-0.005347,0.060427,0.007199
-0.172140,-0.555583,-0.336868,-0.006896,0.061661,0.007158
-0.175337,-0.563440,-0.339735,-0.008413,0.062950,0.007152
-0.178693,-0.571319,-0.342446,-0.010059,0.064181,0.007169
-0.182284,-0.579223,-0.344983,-0.011840,0.065333,0.007163
-0.185909,-0.587095,-0.347517,-0.013593,0.066500,0.007117
-0.189360,-0.594893,-0.350177,-0.015206,0.067761,0.007067
-0.192717,-0.602649,-0.352865,-0.016778,0.069070,0.007053
-0.196235,-0.610421,-0.355382,-0.018487,0.070324,0.007064
-0.199994,-0.618212,-0.357707,-0.020339,0.071507,0.007051
-0.203782,-0.625960,-0.360032,-0.022155,0.072702,0.006996
-0.207387,-0.633621,-0.362502,-0.023812,0.073980,0.006937
-0.210891,-0.641227,-0.365006,-0.025421,0.075299,0.006917
-0.214557,-0.648844,-0.367325,-0.027173,0.076569,0.006922
-0.218466,-0.656474,-0.369435,-0.029078,0.077772,0.006902
-0.222402,-0.664051,-0.371548,-0.030938,0.078985,0.006838
